date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2011-07-23 00:00:00,31.9,27.2,36.1,0,,,10.1,,1011.1,
2011-07-24 00:00:00,29.6,26.1,32.8,0.3,,,6.5,,1011.8,
2011-07-25 00:00:00,24.7,21.7,27.2,7.7,,,9.3,,1011.5,
2011-07-26 00:00:00,25.9,21.1,32.8,,,,7.4,,1006.2,
2011-07-27 00:00:00,24.5,20,29.4,0,,323,11.3,,1011.5,
2011-07-28 00:00:00,26.1,21.1,31.7,0,,,6.8,,1016.2,
2011-07-29 00:00:00,26.1,22,30.6,,,,8.6,,,
2011-07-30 00:00:00,28.3,23.3,33.3,0,,319,13.9,,1012.3,
2011-07-31 00:00:00,27.4,20.6,33.3,0,,,7.6,,1016.1,
2011-08-01 00:00:00,27.6,21.7,33.9,0,,,8.1,,1011.2,
2011-08-02 00:00:00,27.4,22.2,32.8,0,,,10.3,,1006.6,
2011-08-03 00:00:00,24.6,20.6,30,16.3,,,7.1,,1006.4,
2011-08-04 00:00:00,24.3,21.1,29.4,,,,8.4,,1011.6,
2011-08-05 00:00:00,25.3,20.6,29.4,0,,,9.8,,1017.3,
2011-08-06 00:00:00,25.1,22.8,30,2.9,,182,14.4,,1015.5,
2011-08-07 00:00:00,27.2,23.3,32.2,,,,10.9,,1004.8,
2011-08-08 00:00:00,27,22.8,32.2,0,,,11.2,,1001.1,
2011-08-09 00:00:00,24.6,21.7,28.9,,,,6.1,,1002,
2011-08-10 00:00:00,25.6,21.1,29.4,0,,,11.7,,1001.9,
2011-08-11 00:00:00,24.1,20,27.8,0,,,10.6,,1009.2,
2011-08-12 00:00:00,23.1,15,28.9,0,,,6.2,,1015.3,
2011-08-13 00:00:00,23.9,18.9,29.4,0.3,,,5.5,,1016.8,
2011-08-14 00:00:00,21.5,20,22.2,44.3,,,7.3,,,
2011-08-15 00:00:00,22.5,20,25,,,,6.5,,,
2011-08-16 00:00:00,21.9,18,26.7,,,,7.4,,1010,
2011-08-17 00:00:00,24.6,19.4,30.6,0,,,5.2,,1018.4,
2011-08-18 00:00:00,24.4,20,30.6,1.3,,,11.3,,1015.9,
2011-08-19 00:00:00,23.4,20,29.4,2.6,,,7.7,,1012.9,
2011-08-20 00:00:00,23.7,17.8,30.6,0,,,5.2,,1014,
2011-08-21 00:00:00,24.6,21.7,29.4,9.9,,,10.2,,1012.2,
2011-08-22 00:00:00,22.2,18.9,25.6,0,,314,11.7,,1009.8,
2011-08-23 00:00:00,21.2,15.6,26.1,0,,,7.8,,1016,
2011-08-24 00:00:00,22.7,17.2,27.2,0,,,12.6,,1016.7,
2011-08-25 00:00:00,24.2,22.8,27.8,,,199,14.3,,1012.1,
2011-08-26 00:00:00,25.3,21.7,30,1,,,5.3,,1014.3,
2011-08-27 00:00:00,24.3,22.8,25.6,,,,8,,,
2011-08-28 00:00:00,22.9,20,24.4,,,320,30.8,,,
2011-08-29 00:00:00,20.7,15.6,26,0,,,7.9,,1012.5,
2011-08-30 00:00:00,21.9,16.7,27.8,0,,,5.8,,1018.8,
2011-08-31 00:00:00,23.3,17.2,29.4,0,,,4.2,,1021.4,
2011-09-01 00:00:00,23.2,18.3,27.8,0,,,5.8,,1020.7,
2011-09-02 00:00:00,21.5,17.2,26.1,0,,,7,,1018.8,
2011-09-03 00:00:00,23.8,18.3,29.4,0,,209,10.6,,1014.3,
2011-09-04 00:00:00,25.9,22.2,30.6,0,,194,12.9,,1011.4,
2011-09-05 00:00:00,25.1,22.8,28.3,,,182,14.5,,1008.8,
2011-09-06 00:00:00,17.6,16.7,23.3,,,16,11.6,,,
2011-09-07 00:00:00,18.4,16.1,20.6,,,35,9.8,,1018.3,
2011-09-08 00:00:00,21.8,18,27.8,,,,9.8,,,
2011-09-09 00:00:00,24.3,20,30.6,0,,,7.7,,1010.3,
2011-09-10 00:00:00,24.2,21.7,27.8,0,,,6.1,,1012.4,
2011-09-11 00:00:00,20.8,18.3,22.8,0,,,8,,1018.1,
2011-09-12 00:00:00,23,18.9,27.8,0,,,3.6,,1015.3,
2011-09-13 00:00:00,23.9,17.8,28.9,0,,,9.8,,1013,
2011-09-14 00:00:00,25.2,20,30,0,,,8.6,,1012.3,
2011-09-15 00:00:00,19.8,11.7,24.4,,,,11.8,,1012.9,
2011-09-16 00:00:00,14.4,9.4,19.4,0,,322,11.6,,1024,
2011-09-17 00:00:00,14.4,11.1,17.8,0,,,6.1,,1029.5,
2011-09-18 00:00:00,15.6,10.6,20,0,,,9.2,,1028.7,
2011-09-19 00:00:00,15.5,10,20,0,,,8.8,,1024.4,
2011-09-20 00:00:00,18.1,15.6,21.1,1.4,,210,9.4,,1019.6,
2011-09-21 00:00:00,20,15.6,25,1,,,4.4,,1022.2,
2011-09-22 00:00:00,23.1,21,26.7,,,,5.8,,,
2011-09-23 00:00:00,22.3,21.7,23.9,9.8,,,5.3,,,
2011-09-24 00:00:00,23,21.7,25,0,,,5.9,,1015.8,
2011-09-25 00:00:00,23.7,21.1,27.2,0,,,3.2,,1017.6,
2011-09-26 00:00:00,23.5,20,28.3,0,,,4.4,,1014.8,
2011-09-27 00:00:00,23.2,20.6,27.2,0,,,6.7,,,
2011-09-28 00:00:00,22,20.6,23.9,,,97,11.4,,,
2011-09-29 00:00:00,21,16.1,24,,,174,10.4,,,
2011-09-30 00:00:00,19,12.8,26.7,1.6,,,9.5,,1004.8,
2011-10-01 00:00:00,15.3,10.6,19.4,,,,10.9,,1004.6,
2011-10-02 00:00:00,13.2,9.4,18.3,,,,11,,1008.8,
2011-10-03 00:00:00,11.8,8.3,15,,,,3.6,,1015.9,
2011-10-04 00:00:00,13.9,8.9,18.3,,,,8.4,,1016.1,
2011-10-05 00:00:00,17.4,13.3,22.8,0,,326,14.6,,1018.2,
2011-10-06 00:00:00,13.6,6.1,20.6,0.3,,,4.1,,1026.4,
2011-10-07 00:00:00,13.4,7.2,20,0,,,4.3,,1030.1,
2011-10-08 00:00:00,17.5,10,27.2,0,,,2.1,,1030.7,
2011-10-09 00:00:00,20.3,11.7,30,0,,,3.5,,1027.7,
2011-10-10 00:00:00,20.5,13.9,28.3,0,,,1.6,,1023,
2011-10-11 00:00:00,19.7,17.2,23.3,0,,,6.1,,1021.3,
2011-10-12 00:00:00,15.9,13.9,17.8,,,,9.7,,1019.1,
2011-10-13 00:00:00,16.7,14.4,18.9,,,,9.4,,1008.8,
2011-10-14 00:00:00,19.8,15.6,23.9,,,167,15.1,,,
2011-10-15 00:00:00,14.9,11.1,18.9,0,,227,20.1,,1003.2,
2011-10-16 00:00:00,15.7,11.1,20,0,,212,17.5,,1009.1,
2011-10-17 00:00:00,16.4,13.9,19.4,,,238,16,,1006.4,
2011-10-18 00:00:00,15.4,10.6,21,,,,5.2,,,
2011-10-19 00:00:00,16.1,13.9,17,,,35,13.2,,,
2011-10-20 00:00:00,17.5,12.2,21,2.2,,186,22,,997.9,
2011-10-21 00:00:00,12,9.4,13.9,0,,240,14.5,,1011.5,
2011-10-22 00:00:00,11.1,7.2,15.6,0,,,8.3,,1017.4,
2011-10-23 00:00:00,12.3,10.6,16.1,0,,,3.3,,1019.5,
2011-10-24 00:00:00,12,7.2,17.2,0,,,6.5,,1017.8,
2011-10-25 00:00:00,13.1,7.8,17.8,0,,,10.5,,1016,
2011-10-26 00:00:00,12.5,8.3,17.2,0,,,4.4,,1011.7,
2011-10-27 00:00:00,9.9,4.4,15,,,,10.3,,1005.5,
2011-10-28 00:00:00,6.4,2.8,10.6,0,,,6.1,,1021.2,
2011-10-29 00:00:00,3.6,0.6,7.2,27.9,,21,13.8,,,
2011-10-30 00:00:00,3.9,1.1,8.3,1.5,,,12.5,,1020.2,
2011-10-31 00:00:00,5.4,-0.6,11.1,0,,,2.7,,1027.9,
2011-11-01 00:00:00,8.3,4.4,13.3,0,,,7.2,,1026.3,
2011-11-02 00:00:00,7.9,1.7,15,0,,,3.9,,1027.5,
2011-11-03 00:00:00,9.8,3.3,16.7,0,,,6.6,,1018.8,
2011-11-04 00:00:00,9.3,6.7,11.7,0,,,12.1,,1016.9,
2011-11-05 00:00:00,5.7,1.7,10.6,0,,,7.6,,1029.6,
2011-11-06 00:00:00,4.9,-1.1,11.1,0,,,6,,1031.6,
2011-11-07 00:00:00,8.9,2.8,13,0,,,4.7,,1026.1,
2011-11-08 00:00:00,13.6,7.2,23.9,0,,,2.8,,1023.7,
2011-11-09 00:00:00,13.1,7.2,18.9,0.3,,,6.5,,1020.3,
2011-11-10 00:00:00,15,8.9,20,0.5,,,6.9,,1009,
2011-11-11 00:00:00,7.4,5.6,9.4,0.8,,288,20.9,,1007.1,
2011-11-12 00:00:00,7.9,1.7,14.4,0,,221,13.6,,1018.4,
2011-11-13 00:00:00,10.2,2.2,17.8,0,,,7.4,,1017.6,
2011-11-14 00:00:00,15.3,10,20.6,0,,197,11.8,,1011.1,
2011-11-15 00:00:00,16.4,13.9,18.3,,,,9.5,,1010.2,
2011-11-16 00:00:00,13.6,12.2,15.6,,,,4,,,
2011-11-17 00:00:00,8.1,3.9,12.2,,,318,13.5,,1011.1,
2011-11-18 00:00:00,4.5,1.7,8.3,0,,260,14.4,,1026.2,
2011-11-19 00:00:00,6.1,0,11.1,0,,199,13,,1028.3,
2011-11-20 00:00:00,12.5,6.1,18.9,0,,215,12.4,,1020.1,
2011-11-21 00:00:00,11.3,8.3,13.3,,,,7.7,,1023.6,
2011-11-22 00:00:00,7.4,5,9.4,,,36,11,,,
2011-11-23 00:00:00,8,4.4,10,,,11,13.8,,1007.2,
2011-11-24 00:00:00,7.2,1.7,13.3,0,,,7.5,,1020.2,
2011-11-25 00:00:00,9.7,2.8,17.2,0,,,7,,1020.5,
2011-11-26 00:00:00,10.1,3.3,18.9,0,,,2.4,,1021.7,
2011-11-27 00:00:00,10.4,2.8,17.2,0,,,5,,1020.4,
2011-11-28 00:00:00,15.2,10,20.6,0,,,6.4,,1019.3,
2011-11-29 00:00:00,15.5,11.1,20,8,,,13.4,,,
2011-11-30 00:00:00,9,7.2,11.1,0,,242,19,,1006.5,
2011-12-01 00:00:00,6.1,2.8,10.6,0,,,14.8,,1021.1,
2011-12-02 00:00:00,6,0,11.7,0,,,7.7,,1027.3,
2011-12-03 00:00:00,4.5,0.6,8.3,0,,,3.5,,1036.5,
2011-12-04 00:00:00,6.8,0.6,12.8,0,,,6.4,,1032.8,
2011-12-05 00:00:00,9.2,3.9,13.3,0,,,2.1,,,
2011-12-06 00:00:00,14.8,11.1,17,,,,8.4,,,
2011-12-07 00:00:00,11.1,6.7,16.1,,,352,12,,,
2011-12-08 00:00:00,4.8,2.8,7.2,8.6,,298,20,,1016.1,
2011-12-09 00:00:00,5.7,-1.1,11.1,0,,,8.5,,1025.3,
2011-12-10 00:00:00,3.7,-1.1,6.7,0,,,11.3,,1025.8,
2011-12-11 00:00:00,0.3,-3.3,5,,,,4.2,,1036,
2011-12-12 00:00:00,1.1,-3.9,6.1,0,,,1.6,,1034.2,
2011-12-13 00:00:00,2.6,-3.3,8.3,0,,,5.7,,1028.4,
2011-12-14 00:00:00,5.9,0,11.1,0,,,4.6,,1028.2,
2011-12-15 00:00:00,11.2,7.8,15,0,,193,14.8,,1016.4,
2011-12-16 00:00:00,8.4,5,13.3,0,,,15.1,,1016.1,
2011-12-17 00:00:00,2.9,-0.6,7.2,0,,,12.4,,1019.6,
2011-12-18 00:00:00,-2.6,-5,-0.6,0,,,8.3,,1024.1,
2011-12-19 00:00:00,2.3,-5.6,9.4,0,,,13.3,,1020.4,
2011-12-20 00:00:00,7.1,5,8.9,,,,9.3,,1019.7,
2011-12-21 00:00:00,9.9,5.6,16.1,,,,6.7,,1013.3,
2011-12-22 00:00:00,11.6,8.3,15,0,,,10.8,,1015.7,
2011-12-23 00:00:00,7.5,2.2,10,,,335,14.5,,1016.1,
2011-12-24 00:00:00,0.4,-1.7,3.3,0,,,9.9,,1028.4,
2011-12-25 00:00:00,2.9,-2.2,8.3,0,,,7.7,,1022.7,
2011-12-26 00:00:00,5,0.6,7.8,0,,,14.1,,1019.9,
2011-12-27 00:00:00,6.2,-1.1,13.9,31.9,,,14.5,,1011,
2011-12-28 00:00:00,5.1,0,10,0,,273,23.1,,1000.9,
2011-12-29 00:00:00,-0.8,-4.4,1.7,0,,,13.8,,1015.3,
2011-12-30 00:00:00,5.3,0.6,9.4,0,,,4.1,,1016,
2011-12-31 00:00:00,8.7,5,12.2,,,,5.4,,1011.8,
2012-01-01 00:00:00,7.5,1.7,11.1,3.1,,,8.8,,1013.7,
2012-01-02 00:00:00,4.4,0.6,9.4,0,,261,19.7,,1007.2,
2012-01-03 00:00:00,-3.4,-8.9,0,0,,306,21.9,,1013.8,
2012-01-04 00:00:00,-6.4,-10.6,-2.8,0,,274,13.2,,1020,
2012-01-05 00:00:00,0.7,-3.3,4.4,0,,255,12.1,,1013,
2012-01-06 00:00:00,4.1,-0.6,11.1,0,,,8,,1010.4,
2012-01-07 00:00:00,8.1,-0.6,16.1,0,,,9,,1008.6,
2012-01-08 00:00:00,4.5,0,7.2,0,,304,12.4,,1021.7,
2012-01-09 00:00:00,1.4,-2.2,4.4,0,,,6.6,,1023.5,
2012-01-10 00:00:00,4.2,-0.6,8.3,0,,260,11.4,,1013.6,
2012-01-11 00:00:00,3.9,-2.8,8.9,,,,6.8,,1016.4,
2012-01-12 00:00:00,6.5,5.6,7.8,,,41,15.1,,,
2012-01-13 00:00:00,2.8,-1.7,10,,,246,23.2,,,
2012-01-14 00:00:00,-1.1,-2.2,0,,,276,19,,1013.8,
2012-01-15 00:00:00,-6.2,-8.9,-2.8,0,,324,19.3,,1027.6,
2012-01-16 00:00:00,-3.8,-10,3.9,,,,9.9,,1031.8,
2012-01-17 00:00:00,4.4,1.1,8.3,,,,8,,1010.9,
2012-01-18 00:00:00,2.8,-4.4,11.7,0,,309,23.6,,1012.4,
2012-01-19 00:00:00,-2.3,-7.2,2.2,0,,,10.7,,1020.4,
2012-01-20 00:00:00,-1.2,-3.9,1.7,0,,316,13.5,,1021,
2012-01-21 00:00:00,-4.1,-5.6,-2.2,,,18,13.8,,1020.9,
2012-01-22 00:00:00,-3.6,-8.3,1.7,0,,,8.2,,1031.6,
2012-01-23 00:00:00,4.2,0.6,10.6,,,14,9,,1021.1,
2012-01-24 00:00:00,8.5,4.4,11.7,,,260,15.4,,1015.5,
2012-01-25 00:00:00,4.6,2.2,6.7,0,,323,14.8,,1023.8,
2012-01-26 00:00:00,2.6,0.6,4.4,,,,4.1,,1019.9,
2012-01-27 00:00:00,8,3.3,14.4,,,,12,,1001.4,
2012-01-28 00:00:00,5.8,2.2,8.3,0,,240,14.3,,1014.1,
2012-01-29 00:00:00,3.6,0.6,6.7,0,,244,15.4,,1019.5,
2012-01-30 00:00:00,2.4,0.6,3.9,0,,266,18.1,,1022.5,
2012-01-31 00:00:00,7.8,1.1,15.6,0,,208,11.1,,1019.7,
2012-02-01 00:00:00,11.6,5,17.2,,,,12.4,,1013.8,
2012-02-02 00:00:00,5.5,2.8,9.4,0,,,12.5,,1017.8,
2012-02-03 00:00:00,2.8,-1.1,7.2,0,,323,14.5,,1028.3,
2012-02-04 00:00:00,5,1.7,7.8,0,,,9.3,,1023.3,
2012-02-05 00:00:00,1.6,-1.1,5,0,,,9.1,,1020.6,
2012-02-06 00:00:00,4.5,-2.8,11.1,0,,229,14,,1018,
2012-02-07 00:00:00,4.5,-1.1,8.9,0,,,11.9,,1018.2,
2012-02-08 00:00:00,1,-0.6,2.8,,,,6.7,,1023.7,
2012-02-09 00:00:00,2.6,-1.7,8.9,,,,10.8,,1019.2,
2012-02-10 00:00:00,3.1,-1.7,7.8,0,,,10,,1017.8,
2012-02-11 00:00:00,2.1,0.6,3.9,,,,9.7,,1006.1,
2012-02-12 00:00:00,-3,-6.7,0.6,,,301,23.9,,1010.2,
2012-02-13 00:00:00,1.7,-2.2,6.7,0,,247,17.8,,1015.5,
2012-02-14 00:00:00,4.8,0.6,8.3,0.8,,,5.8,,1017.7,
2012-02-15 00:00:00,5.2,2.8,7.8,,,,7.3,,1021.3,
2012-02-16 00:00:00,3.2,-1.1,6.7,,,,5.4,,,
2012-02-17 00:00:00,7.1,2.8,10.6,,,266,12.5,,1015.1,
2012-02-18 00:00:00,4.8,1.1,9.4,0.8,,,10.2,,1015.8,
2012-02-19 00:00:00,3.7,-0.6,7.2,0,,,9.1,,1016.7,
2012-02-20 00:00:00,2.8,-0.6,7.8,0,,,15.4,,1020.8,
2012-02-21 00:00:00,3.2,-3.3,8.3,0,,,10.1,,1021.9,
2012-02-22 00:00:00,9.3,3.9,13.9,0,,214,13.4,,1005.3,
2012-02-23 00:00:00,9.8,5.6,13.9,0,,,11.3,,1000,
2012-02-24 00:00:00,4.7,2.8,7.8,,,57,11.1,,1001.5,
2012-02-25 00:00:00,4.8,1.7,7.2,,,276,31.9,,1003,
2012-02-26 00:00:00,2.4,-1.1,6.7,0,,,16.6,,1026.8,
2012-02-27 00:00:00,6.5,-2.2,14.4,0,,,12.5,,1024.6,
2012-02-28 00:00:00,6.7,4.4,10,0,,321,16.8,,1026.7,
2012-02-29 00:00:00,4.2,3.3,5.6,,,,8.2,,1020.4,
2012-03-01 00:00:00,4.3,3.9,5,,,18,10.6,,1007.5,
2012-03-02 00:00:00,3.5,1.1,6.1,2.1,,101,13,,1016.7,
2012-03-03 00:00:00,8.9,5,13.9,,,281,13.4,,,
2012-03-04 00:00:00,4.9,2,7.2,0,,288,13,,,
2012-03-05 00:00:00,2.2,-2,7.2,0,,297,16.7,,,
2012-03-06 00:00:00,1.3,-3.9,7.2,,,,12.1,,1034.5,
2012-03-07 00:00:00,8.8,0.6,17.2,0,,200,14.9,,1031.1,
2012-03-08 00:00:00,16.1,10,22.8,0,,207,25.9,,1019.2,
2012-03-09 00:00:00,7.3,2.2,17.8,,,311,20.1,,1018.3,
2012-03-10 00:00:00,2,-1.7,6.1,0,,,13.9,,1030.8,
2012-03-11 00:00:00,7.6,0,16.1,0,,205,14.8,,1030.4,
2012-03-12 00:00:00,12.7,3.9,20.6,0,,,8.6,,1024.2,
2012-03-13 00:00:00,17.2,11.7,23.9,,,204,13.3,,1015.7,
2012-03-14 00:00:00,16.6,11.7,21.1,0,,,10.4,,1018.3,
2012-03-15 00:00:00,8.4,6.1,11.7,0,,88,10.5,,1025.2,
2012-03-16 00:00:00,7.9,6.1,10.6,,,,5.6,,1022.4,
2012-03-17 00:00:00,10.4,5,16.7,0,,,6.1,,1025.4,
2012-03-18 00:00:00,11.1,7.8,18.3,0,,,9.7,,1026,
2012-03-19 00:00:00,15.9,8.3,23.9,0,,,8.2,,1021.9,
2012-03-20 00:00:00,16.9,11.7,22.8,0,,,5.1,,,
2012-03-21 00:00:00,16.4,13,20,,,,5.8,,,
2012-03-22 00:00:00,17.8,13.3,26.1,0,,,7.4,,,
2012-03-23 00:00:00,17.8,13.3,23.9,0,,,8.2,,1017.8,
2012-03-24 00:00:00,14.5,11.7,17.8,,,,11.5,,1017.1,
2012-03-25 00:00:00,9.3,7.2,12,,,,8.3,,1010.5,
2012-03-26 00:00:00,8.4,2.2,12.2,0,,,21.9,,1010.2,
2012-03-27 00:00:00,4.6,-1.7,11.1,0,,,16,,1022.8,
2012-03-28 00:00:00,12.2,5,20.6,,,218,14.3,,1009.3,
2012-03-29 00:00:00,11.7,7.2,16.7,0,,323,25,,1007.8,
2012-03-30 00:00:00,8.2,3.9,13.3,0,,,12.5,,1016.2,
2012-03-31 00:00:00,5.5,3.9,8.3,,,60,10.8,,1012.6,
2012-04-01 00:00:00,8.2,5.6,11.1,7.2,,,4.6,,1008.8,
2012-04-02 00:00:00,9.2,4.4,13.9,3.3,,338,18.9,,1006.6,
2012-04-03 00:00:00,10.8,3.9,17.8,0,,312,14.4,,1010.8,
2012-04-04 00:00:00,15.1,10,20,0,,,15.2,,1003.7,
2012-04-05 00:00:00,9.4,5,14.4,0,,,14.7,,1009.4,
2012-04-06 00:00:00,8.6,2.8,15,0.3,,338,14,,1014.2,
2012-04-07 00:00:00,10.2,2.8,16.1,0,,,17.1,,1016.5,
2012-04-08 00:00:00,13.2,6.1,19.4,0,,295,16.8,,1009.6,
2012-04-09 00:00:00,13.6,9.4,17.8,0,,278,25.7,,1004.5,
2012-04-10 00:00:00,11,5.6,15,0,,,12.1,,1005.7,
2012-04-11 00:00:00,8.7,6.1,11.7,,,,12.9,,1009.8,
2012-04-12 00:00:00,10.7,5.6,15.6,0,,337,14.9,,1015.3,
2012-04-13 00:00:00,12.3,5.6,18.9,0,,,7.7,,1020.6,
2012-04-14 00:00:00,15.6,6.1,22.8,0,,,9.9,,1019.7,
2012-04-15 00:00:00,20.6,15.6,27.2,,,228,11.5,,1015.4,
2012-04-16 00:00:00,22.7,15,31.1,0,,,7.7,,1014.2,
2012-04-17 00:00:00,22,18.3,26.1,0,,322,15,,1017.2,
2012-04-18 00:00:00,13.7,9.4,17.2,,,,11.3,,1022,
2012-04-19 00:00:00,14.3,9.4,21.1,,,,9.6,,1018.1,
2012-04-20 00:00:00,15.5,8.9,21.1,0,,,9.2,,,
2012-04-21 00:00:00,18,13.9,22.8,0,,,11.5,,,
2012-04-22 00:00:00,9.9,7.8,14,42.3,,7,15.5,,,
2012-04-23 00:00:00,9.7,7.8,12.8,,,209,16.5,,,
2012-04-24 00:00:00,10.1,5.6,15,,,232,20.7,,,
2012-04-25 00:00:00,10.8,3.3,15.6,0,,,8.1,,1008.9,
2012-04-26 00:00:00,11.2,4.4,16.7,,,,9,,,
2012-04-27 00:00:00,9.3,5.6,13.3,,,308,26,,1011.3,
2012-04-28 00:00:00,9.2,3.3,15.6,0,,272,13.9,,1021.2,
2012-04-29 00:00:00,11.9,6.1,17.2,0,,,11.9,,1020.4,
2012-04-30 00:00:00,10.8,4.4,15.6,0,,,9.3,,1025,
2012-05-01 00:00:00,15.2,11,21.1,,,,9.3,,,
2012-05-02 00:00:00,11.4,10.6,13.3,,,,9.4,,,
2012-05-03 00:00:00,13.3,11,16.7,,,,6.7,,,
2012-05-04 00:00:00,17.1,12.2,23.9,,,,9.2,,,
2012-05-05 00:00:00,15.6,13.9,17.8,0,,,6.3,,1014.3,
2012-05-06 00:00:00,15.3,12.2,18.3,0,,143,9.2,,1018.2,
2012-05-07 00:00:00,14.1,10.6,18.3,,,,8.2,,1019.4,
2012-05-08 00:00:00,16.1,13.3,19.4,,,167,16.1,,1013.9,
2012-05-09 00:00:00,18.2,15,21.7,,,,4.4,,1005.5,
2012-05-10 00:00:00,14.9,11.1,17.2,4.4,,304,16.6,,1002.3,
2012-05-11 00:00:00,15,8.9,21.1,0,,296,14.7,,1014.1,
2012-05-12 00:00:00,18.3,8.3,26.1,0,,,6.6,,1021.1,
2012-05-13 00:00:00,21.6,14.4,27.8,0,,,9.4,,1020,
2012-05-14 00:00:00,19.6,17.8,22.2,,,,8.1,,1019.6,
2012-05-15 00:00:00,17.9,16.7,19.4,,,153,10.2,,,
2012-05-16 00:00:00,21.1,17,26.7,,,,7.2,,,
2012-05-17 00:00:00,17.8,11.7,21.7,0,,,10.9,,1017.3,
2012-05-18 00:00:00,16.6,10.6,22.2,0,,,8.2,,1021.8,
2012-05-19 00:00:00,18.3,9.4,26.1,0,,,6.7,,1020.4,
2012-05-20 00:00:00,19.9,12.2,25.6,0,,,8.7,,,
2012-05-21 00:00:00,16.4,15,18,,,,8.9,,,
2012-05-22 00:00:00,18.6,16,21.1,,,,4.8,,,
2012-05-23 00:00:00,21.2,18.9,25.6,4.1,,,6.3,,,
2012-05-24 00:00:00,19,17.2,21.7,,,,7.9,,,
2012-05-25 00:00:00,19.6,15.6,28.9,0,,,7.6,,,
2012-05-26 00:00:00,23.9,19,30,,,,7.2,,1019.2,
2012-05-27 00:00:00,23.7,21.1,27.2,,,,5.8,,1018.9,
2012-05-28 00:00:00,26.1,20.6,32.2,0.3,,,5.8,,1013.5,
2012-05-29 00:00:00,27.5,21.7,32.8,2.1,,,11.4,,1008.5,
2012-05-30 00:00:00,23.2,20.6,28.3,,,,7.3,,1006.8,
2012-05-31 00:00:00,22.4,18.9,26.7,0,,,11,,1008.7,
2012-06-01 00:00:00,19.1,16.1,23.3,,,75,13.9,,1013.8,
2012-06-02 00:00:00,20.1,16.7,25,,,294,15.5,,1005.5,
2012-06-03 00:00:00,18.2,12.2,26.7,12,,,8.8,,1005.8,
2012-06-04 00:00:00,15.2,12.8,17.2,,,,9.8,,1004.6,
2012-06-05 00:00:00,14.7,10,17.8,,,5,10.1,,1011.2,
2012-06-06 00:00:00,16.9,10.6,22.8,0,,,3,,1014.3,
2012-06-07 00:00:00,19.8,14.4,26.7,0.8,,,4.5,,1013.7,
2012-06-08 00:00:00,21.5,13.3,28.3,0,,,6.8,,1011.8,
2012-06-09 00:00:00,21.9,17.2,26.7,,,,4.1,,1012.2,
2012-06-10 00:00:00,23.8,19.4,29.4,,,,5.6,,1017.4,
2012-06-11 00:00:00,21.9,18.9,26.1,0,,129,13.9,,1022.6,
2012-06-12 00:00:00,20.4,18.9,22.8,12.5,,154,15.5,,1017.3,
2012-06-13 00:00:00,20,18.3,22.8,,,46,10.5,,1013.5,
2012-06-14 00:00:00,21,16.7,25,0,,,10.6,,1021.6,
2012-06-15 00:00:00,21.5,16.1,26.7,0,,,8.2,,1024.5,
2012-06-16 00:00:00,20.5,13.9,26.1,0,,,8.3,,1025.1,
2012-06-17 00:00:00,18.8,15.6,21.7,0,,,8,,1021.6,
2012-06-18 00:00:00,18,12.8,22.2,0,,,8,,1019.7,
2012-06-19 00:00:00,21.4,17.8,26.7,0,,196,10.7,,1019.8,
2012-06-20 00:00:00,28.8,21.1,36.1,0,,,8.1,,1015.8,
2012-06-21 00:00:00,31,26.1,35.6,0,,,10.8,,1010.8,
2012-06-22 00:00:00,27.7,21.7,33.9,,,,7,,1008.1,
2012-06-23 00:00:00,25,20.6,29.4,0,,,10.5,,1011.2,
2012-06-24 00:00:00,24.1,17.2,29.4,0,,,7,,1014.3,
2012-06-25 00:00:00,20.9,17.2,23.3,,,,7.9,,,
2012-06-26 00:00:00,18.8,13.9,23.9,0,,315,19.7,,1006,
2012-06-27 00:00:00,22.6,16.7,28.3,0,,286,15.2,,1007.1,
2012-06-28 00:00:00,25.7,17.8,32.2,0,,,10.3,,1008.1,
2012-06-29 00:00:00,29.1,21.1,35.6,3.8,,240,11.4,,1004.1,
2012-06-30 00:00:00,29.2,23.3,33.9,0,,,11.4,,1006.4,
2012-07-01 00:00:00,28.2,21.1,35,0,,,11,,1008.7,
2012-07-02 00:00:00,26.7,20.6,31.1,0,,,10.6,,1011.6,
2012-07-03 00:00:00,26.6,19.4,32.2,0,,,8.1,,1012.1,
2012-07-04 00:00:00,28.7,22.8,34.4,,,261,10.6,,1008.2,
2012-07-05 00:00:00,30.1,25.6,35,0,,326,13.1,,1007.3,
2012-07-06 00:00:00,28.3,21.7,34.4,0,,,6.7,,1011.3,
2012-07-07 00:00:00,29.4,23.9,35,0,,,9.2,,1009.5,
2012-07-08 00:00:00,28.2,23.3,33.9,,,,6,,1009.8,
2012-07-09 00:00:00,26,22.2,29.4,0,,,8.9,,1012.8,
2012-07-10 00:00:00,25.3,20.6,29.4,0,,,8.5,,1016.1,
2012-07-11 00:00:00,25.3,21.7,29.4,0,,,8,,1020,
2012-07-12 00:00:00,26.2,21.1,31.7,0,,,8.4,,1021.3,
2012-07-13 00:00:00,26.8,22.2,31.1,,,,7.7,,1021.3,
2012-07-14 00:00:00,26.2,21.7,30,,,,10.7,,1021.1,
2012-07-15 00:00:00,26.9,23,32.2,,,,8.2,,1016.9,
2012-07-16 00:00:00,27.5,22.2,33.9,0,,,10.3,,1010.6,
