team,team_name,opponent_team,opponent_team_name,location,year,total,home,away,week,weekly_attendance,stadium,home_team,capacity,capacity_rate
New Orleans,saints,Cincinnati,bengals,away,2010,1113131,560304,552827,13,59963.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,St. Louis,rams,home,2010,1113131,560304,552827,14,70015.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Baltimore,ravens,away,2010,1113131,560304,552827,15,71432.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Atlanta,falcons,away,2010,1113131,560304,552827,16,70144.0,Caesars Superdome,New Orleans Saints,73208,1.0
New Orleans,saints,Tampa Bay,buccaneers,home,2010,1113131,560304,552827,17,70068.0,Caesars Superdome,New Orleans Saints,73208,1.0
New York,giants,Carolina,panthers,home,2010,1190095,631156,558939,1,77245.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Indianapolis,colts,away,2010,1190095,631156,558939,2,67275.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Tennessee,titans,home,2010,1190095,631156,558939,3,78386.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Chicago,bears,home,2010,1190095,631156,558939,4,77716.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Houston,texans,away,2010,1190095,631156,558939,5,71110.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Detroit,lions,home,2010,1190095,631156,558939,6,78341.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Dallas,cowboys,away,2010,1190095,631156,558939,7,91375.0,MetLife Stadium,New York Giants,82500,0.9028727770177839
New York,giants,,,,2010,1190095,631156,558939,8,,MetLife Stadium,New York Giants,82500,
New York,giants,Seattle,seahawks,away,2010,1190095,631156,558939,9,67287.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Dallas,cowboys,home,2010,1190095,631156,558939,10,80851.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Philadelphia,eagles,away,2010,1190095,631156,558939,11,69144.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Jacksonville,jaguars,home,2010,1190095,631156,558939,12,78533.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Washington,redskins,home,2010,1190095,631156,558939,13,78861.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Minnesota,vikings,away,2010,1190095,631156,558939,14,45910.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Philadelphia,eagles,home,2010,1190095,631156,558939,15,81223.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Green Bay,packers,away,2010,1190095,631156,558939,16,70649.0,MetLife Stadium,New York Giants,82500,1.0
New York,giants,Washington,redskins,away,2010,1190095,631156,558939,17,76189.0,MetLife Stadium,New York Giants,82500,1.0
New York,jets,Baltimore,ravens,home,2010,1163375,628768,534607,1,78127.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,New England,patriots,home,2010,1163375,628768,534607,2,78535.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Miami,dolphins,away,2010,1163375,628768,534607,3,70481.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Buffalo,bills,away,2010,1163375,628768,534607,4,69262.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Minnesota,vikings,home,2010,1163375,628768,534607,5,77909.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Denver,broncos,away,2010,1163375,628768,534607,6,75982.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,,,,2010,1163375,628768,534607,7,,MetLife Stadium,New York Jets,82500,
New York,jets,Green Bay,packers,home,2010,1163375,628768,534607,8,78484.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Detroit,lions,away,2010,1163375,628768,534607,9,57799.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Cleveland,browns,away,2010,1163375,628768,534607,10,67449.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Houston,texans,home,2010,1163375,628768,534607,11,78843.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Cincinnati,bengals,home,2010,1163375,628768,534607,12,78903.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,New England,patriots,away,2010,1163375,628768,534607,13,68756.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Miami,dolphins,home,2010,1163375,628768,534607,14,78948.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Pittsburgh,steelers,away,2010,1163375,628768,534607,15,62568.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Chicago,bears,away,2010,1163375,628768,534607,16,62310.0,MetLife Stadium,New York Jets,82500,1.0
New York,jets,Buffalo,bills,home,2010,1163375,628768,534607,17,79019.0,MetLife Stadium,New York Jets,82500,1.0
Oakland,raiders,Tennessee,titans,away,2010,911382,371448,539934,1,69143.0,Allegiant Stadium,Oakland Raiders,65000,0.9400807023125985
Oakland,raiders,St. Louis,rams,home,2010,911382,371448,539934,2,48396.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Arizona,cardinals,away,2010,911382,371448,539934,3,62439.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Houston,texans,home,2010,911382,371448,539934,4,32218.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,San Diego,chargers,home,2010,911382,371448,539934,5,48279.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,San Francisco,49ers,away,2010,911382,371448,539934,6,69732.0,Allegiant Stadium,Oakland Raiders,65000,0.9321401938851603
Oakland,raiders,Denver,broncos,away,2010,911382,371448,539934,7,75835.0,Allegiant Stadium,Oakland Raiders,65000,0.8571240192523242
Oakland,raiders,Seattle,seahawks,home,2010,911382,371448,539934,8,35721.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Kansas City,chiefs,home,2010,911382,371448,539934,9,61075.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,,,,2010,911382,371448,539934,10,,Allegiant Stadium,Oakland Raiders,65000,
Oakland,raiders,Pittsburgh,steelers,away,2010,911382,371448,539934,11,64987.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Miami,dolphins,home,2010,911382,371448,539934,12,48946.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,San Diego,chargers,away,2010,911382,371448,539934,13,68183.0,Allegiant Stadium,Oakland Raiders,65000,0.9533168091753076
Oakland,raiders,Jacksonville,jaguars,away,2010,911382,371448,539934,14,62570.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Denver,broncos,home,2010,911382,371448,539934,15,44246.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Indianapolis,colts,home,2010,911382,371448,539934,16,52567.0,Allegiant Stadium,Oakland Raiders,65000,1.0
Oakland,raiders,Kansas City,chiefs,away,2010,911382,371448,539934,17,67045.0,Allegiant Stadium,Oakland Raiders,65000,0.9694980982921918
Philadelphia,eagles,Green Bay,packers,home,2010,1125926,553152,572774,1,69144.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Detroit,lions,away,2010,1125926,553152,572774,2,56688.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Jacksonville,jaguars,away,2010,1125926,553152,572774,3,63256.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Washington,redskins,home,2010,1125926,553152,572774,4,69144.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,San Francisco,49ers,away,2010,1125926,553152,572774,5,69732.0,Lincoln Financial Field,Philadelphia Eagles,69596,0.9980496759020249
Philadelphia,eagles,Atlanta,falcons,home,2010,1125926,553152,572774,6,69144.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Tennessee,titans,away,2010,1125926,553152,572774,7,69143.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,,,,2010,1125926,553152,572774,8,,Lincoln Financial Field,Philadelphia Eagles,69596,
Philadelphia,eagles,Indianapolis,colts,home,2010,1125926,553152,572774,9,69144.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Washington,redskins,away,2010,1125926,553152,572774,10,84912.0,Lincoln Financial Field,Philadelphia Eagles,69596,0.8196250235537968
Philadelphia,eagles,New York,giants,home,2010,1125926,553152,572774,11,69144.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Chicago,bears,away,2010,1125926,553152,572774,12,62147.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Houston,texans,home,2010,1125926,553152,572774,13,69144.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Dallas,cowboys,away,2010,1125926,553152,572774,14,85673.0,Lincoln Financial Field,Philadelphia Eagles,69596,0.8123446126550955
Philadelphia,eagles,New York,giants,away,2010,1125926,553152,572774,15,81223.0,Lincoln Financial Field,Philadelphia Eagles,69596,0.8568508919887224
Philadelphia,eagles,Minnesota,vikings,home,2010,1125926,553152,572774,16,69144.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Philadelphia,eagles,Dallas,cowboys,home,2010,1125926,553152,572774,17,69144.0,Lincoln Financial Field,Philadelphia Eagles,69596,1.0
Pittsburgh,steelers,Atlanta,falcons,home,2010,1049715,504669,545046,1,63609.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,Tennessee,titans,away,2010,1049715,504669,545046,2,69143.0,Acrisure Stadium,Pittsburgh Steelers,68400,0.9892541544335652
Pittsburgh,steelers,Tampa Bay,buccaneers,away,2010,1049715,504669,545046,3,61036.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,Baltimore,ravens,home,2010,1049715,504669,545046,4,64729.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,,,,2010,1049715,504669,545046,5,,Acrisure Stadium,Pittsburgh Steelers,68400,
Pittsburgh,steelers,Cleveland,browns,home,2010,1049715,504669,545046,6,65168.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,Miami,dolphins,away,2010,1049715,504669,545046,7,69867.0,Acrisure Stadium,Pittsburgh Steelers,68400,0.9790029627721242
Pittsburgh,steelers,New Orleans,saints,away,2010,1049715,504669,545046,8,70011.0,Acrisure Stadium,Pittsburgh Steelers,68400,0.9769893302481039
Pittsburgh,steelers,Cincinnati,bengals,away,2010,1049715,504669,545046,9,65626.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,New England,patriots,home,2010,1049715,504669,545046,10,64359.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,Oakland,raiders,home,2010,1049715,504669,545046,11,64987.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,Buffalo,bills,away,2010,1049715,504669,545046,12,69642.0,Acrisure Stadium,Pittsburgh Steelers,68400,0.9821659343499612
Pittsburgh,steelers,Baltimore,ravens,away,2010,1049715,504669,545046,13,71418.0,Acrisure Stadium,Pittsburgh Steelers,68400,0.9577417457783752
Pittsburgh,steelers,Cincinnati,bengals,home,2010,1049715,504669,545046,14,57501.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,New York,jets,home,2010,1049715,504669,545046,15,62568.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,Carolina,panthers,home,2010,1049715,504669,545046,16,61748.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
Pittsburgh,steelers,Cleveland,browns,away,2010,1049715,504669,545046,17,68303.0,Acrisure Stadium,Pittsburgh Steelers,68400,1.0
San Diego,chargers,Kansas City,chiefs,away,2010,1028715,524241,504474,1,71297.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Jacksonville,jaguars,home,2010,1028715,524241,504474,2,62691.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Seattle,seahawks,away,2010,1028715,524241,504474,3,67106.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Arizona,cardinals,home,2010,1028715,524241,504474,4,62189.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Oakland,raiders,away,2010,1028715,524241,504474,5,48279.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,St. Louis,rams,away,2010,1028715,524241,504474,6,52472.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,New England,patriots,home,2010,1028715,524241,504474,7,68836.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Tennessee,titans,home,2010,1028715,524241,504474,8,59260.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Houston,texans,away,2010,1028715,524241,504474,9,70886.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,,,,2010,1028715,524241,504474,10,,San Diego Stadium,San Diego Chargers,71500,
San Diego,chargers,Denver,broncos,home,2010,1028715,524241,504474,11,68482.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Indianapolis,colts,away,2010,1028715,524241,504474,12,66085.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Oakland,raiders,home,2010,1028715,524241,504474,13,68183.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Kansas City,chiefs,home,2010,1028715,524241,504474,14,66780.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,San Francisco,49ers,home,2010,1028715,524241,504474,15,67820.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Cincinnati,bengals,away,2010,1028715,524241,504474,16,54194.0,San Diego Stadium,San Diego Chargers,71500,1.0
San Diego,chargers,Denver,broncos,away,2010,1028715,524241,504474,17,74155.0,San Diego Stadium,San Diego Chargers,71500,0.9641966151978963
San Francisco,49ers,Seattle,seahawks,away,2010,1100435,572065,528370,1,67044.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,New Orleans,saints,home,2010,1100435,572065,528370,2,69732.0,Levi's Stadium,San Francisco 49Ers,68500,0.9823323581712844
San Francisco,49ers,Kansas City,chiefs,away,2010,1100435,572065,528370,3,68188.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Atlanta,falcons,away,2010,1100435,572065,528370,4,66874.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Philadelphia,eagles,home,2010,1100435,572065,528370,5,69732.0,Levi's Stadium,San Francisco 49Ers,68500,0.9823323581712844
San Francisco,49ers,Oakland,raiders,home,2010,1100435,572065,528370,6,69732.0,Levi's Stadium,San Francisco 49Ers,68500,0.9823323581712844
San Francisco,49ers,Carolina,panthers,away,2010,1100435,572065,528370,7,72741.0,Levi's Stadium,San Francisco 49Ers,68500,0.9416972546431861
San Francisco,49ers,Denver,broncos,home,2010,1100435,572065,528370,8,83941.0,Levi's Stadium,San Francisco 49Ers,68500,0.8160493680084822
San Francisco,49ers,,,,2010,1100435,572065,528370,9,,Levi's Stadium,San Francisco 49Ers,68500,
San Francisco,49ers,St. Louis,rams,home,2010,1100435,572065,528370,10,69732.0,Levi's Stadium,San Francisco 49Ers,68500,0.9823323581712844
San Francisco,49ers,Tampa Bay,buccaneers,home,2010,1100435,572065,528370,11,69732.0,Levi's Stadium,San Francisco 49Ers,68500,0.9823323581712844
San Francisco,49ers,Arizona,cardinals,away,2010,1100435,572065,528370,12,62308.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Green Bay,packers,away,2010,1100435,572065,528370,13,70575.0,Levi's Stadium,San Francisco 49Ers,68500,0.9705986539142756
San Francisco,49ers,Seattle,seahawks,home,2010,1100435,572065,528370,14,69732.0,Levi's Stadium,San Francisco 49Ers,68500,0.9823323581712844
San Francisco,49ers,San Diego,chargers,away,2010,1100435,572065,528370,15,67820.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,St. Louis,rams,away,2010,1100435,572065,528370,16,52820.0,Levi's Stadium,San Francisco 49Ers,68500,1.0
San Francisco,49ers,Arizona,cardinals,home,2010,1100435,572065,528370,17,69732.0,Levi's Stadium,San Francisco 49Ers,68500,0.9823323581712844
Seattle,seahawks,San Francisco,49ers,home,2010,1009483,535942,473541,1,67044.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Denver,broncos,away,2010,1009483,535942,473541,2,75130.0,Lumen Field,Seattle Seahawks,69000,0.918408092639425
Seattle,seahawks,San Diego,chargers,home,2010,1009483,535942,473541,3,67106.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,St. Louis,rams,away,2010,1009483,535942,473541,4,52326.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,,,,2010,1009483,535942,473541,5,,Lumen Field,Seattle Seahawks,69000,
Seattle,seahawks,Chicago,bears,away,2010,1009483,535942,473541,6,62137.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Arizona,cardinals,home,2010,1009483,535942,473541,7,67132.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Oakland,raiders,away,2010,1009483,535942,473541,8,35721.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,New York,giants,home,2010,1009483,535942,473541,9,67287.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Arizona,cardinals,away,2010,1009483,535942,473541,10,61904.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,New Orleans,saints,away,2010,1009483,535942,473541,11,70015.0,Lumen Field,Seattle Seahawks,69000,0.9855031064771834
Seattle,seahawks,Kansas City,chiefs,home,2010,1009483,535942,473541,12,66370.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Carolina,panthers,home,2010,1009483,535942,473541,13,66577.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,San Francisco,49ers,away,2010,1009483,535942,473541,14,69732.0,Lumen Field,Seattle Seahawks,69000,0.9895026673550164
Seattle,seahawks,Atlanta,falcons,home,2010,1009483,535942,473541,15,67101.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,Tampa Bay,buccaneers,away,2010,1009483,535942,473541,16,46576.0,Lumen Field,Seattle Seahawks,69000,1.0
Seattle,seahawks,St. Louis,rams,home,2010,1009483,535942,473541,17,67325.0,Lumen Field,Seattle Seahawks,69000,1.0
St. Louis,rams,Arizona,cardinals,home,2010,911195,423383,487812,1,52440.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Oakland,raiders,away,2010,911195,423383,487812,2,48396.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Washington,redskins,home,2010,911195,423383,487812,3,52370.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Seattle,seahawks,home,2010,911195,423383,487812,4,52326.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Detroit,lions,away,2010,911195,423383,487812,5,55714.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,San Diego,chargers,home,2010,911195,423383,487812,6,52472.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Tampa Bay,buccaneers,away,2010,911195,423383,487812,7,42020.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Carolina,panthers,home,2010,911195,423383,487812,8,52281.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,,,,2010,911195,423383,487812,9,,SoFi Stadium,St. Louis Rams,70240,
St. Louis,rams,San Francisco,49ers,away,2010,911195,423383,487812,10,69732.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Atlanta,falcons,home,2010,911195,423383,487812,11,53005.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Denver,broncos,away,2010,911195,423383,487812,12,72736.0,SoFi Stadium,St. Louis Rams,70240,0.9656841179058513
St. Louis,rams,Arizona,cardinals,away,2010,911195,423383,487812,13,61874.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,New Orleans,saints,away,2010,911195,423383,487812,14,70015.0,SoFi Stadium,St. Louis Rams,70240,1.0
St. Louis,rams,Kansas City,chiefs,home,2010,911195,423383,487812,15,55669.0,SoFi Stadium,St. Louis Rams,70240,1.0
