year,team_full_name,week,weekly_attendance,Stadium,Capacity,weekly_attendance_percent
2008,Kansas City Chiefs,8,78037.0,Arrowhead Stadium,76416,1.0212128350083751
2008,Kansas City Chiefs,9,74045.0,Arrowhead Stadium,76416,0.9689724664991625
2008,Kansas City Chiefs,10,67510.0,Arrowhead Stadium,76416,0.8834537269681743
2008,Kansas City Chiefs,11,74159.0,Arrowhead Stadium,76416,0.9704643006700168
2008,Kansas City Chiefs,12,73584.0,Arrowhead Stadium,76416,0.9629396984924623
2008,Kansas City Chiefs,13,61379.0,Arrowhead Stadium,76416,0.803221838358459
2008,Kansas City Chiefs,14,75187.0,Arrowhead Stadium,76416,0.9839169807370184
2008,Kansas City Chiefs,15,73842.0,Arrowhead Stadium,76416,0.9663159547738693
2008,Kansas City Chiefs,16,73689.0,Arrowhead Stadium,76416,0.964313756281407
2008,Kansas City Chiefs,17,63984.0,Arrowhead Stadium,76416,0.8373115577889447
2008,Miami Dolphins,1,65859.0,Hard Rock Stadium,65326,1.008159079080305
2008,Miami Dolphins,2,63445.0,Hard Rock Stadium,65326,0.9712059516884548
2008,Miami Dolphins,3,68756.0,Hard Rock Stadium,65326,1.0525058935186602
2008,Miami Dolphins,4,,Hard Rock Stadium,65326,
2008,Miami Dolphins,5,65063.0,Hard Rock Stadium,65326,0.9959740379022135
2008,Miami Dolphins,6,70023.0,Hard Rock Stadium,65326,1.071900927655145
2008,Miami Dolphins,7,64972.0,Hard Rock Stadium,65326,0.9945810244006981
2008,Miami Dolphins,8,65011.0,Hard Rock Stadium,65326,0.9951780301870619
2008,Miami Dolphins,9,75499.0,Hard Rock Stadium,65326,1.1557266631968894
2008,Miami Dolphins,10,64862.0,Hard Rock Stadium,65326,0.9928971619263387
2008,Miami Dolphins,11,65113.0,Hard Rock Stadium,65326,0.9967394299360133
2008,Miami Dolphins,12,67146.0,Hard Rock Stadium,65326,1.0278602700303094
2008,Miami Dolphins,13,61046.0,Hard Rock Stadium,65326,0.9344824419067447
2008,Miami Dolphins,14,52134.0,Hard Rock Stadium,65326,0.798058965802284
2008,Miami Dolphins,15,65893.0,Hard Rock Stadium,65326,1.0086795456632887
2008,Miami Dolphins,16,73689.0,Hard Rock Stadium,65326,1.1280194715733398
2008,Miami Dolphins,17,79454.0,Hard Rock Stadium,65326,1.2162691730704467
2008,Minnesota Vikings,1,71004.0,U.S. Bank Stadium,66655,1.0652464181231716
2008,Minnesota Vikings,2,63585.0,U.S. Bank Stadium,66655,0.953941939839472
2008,Minnesota Vikings,3,62628.0,U.S. Bank Stadium,66655,0.9395844272747731
2008,Minnesota Vikings,4,69143.0,U.S. Bank Stadium,66655,1.037326532143125
2008,Minnesota Vikings,5,70015.0,U.S. Bank Stadium,66655,1.0504088215437701
2008,Minnesota Vikings,6,62867.0,U.S. Bank Stadium,66655,0.9431700547595829
2008,Minnesota Vikings,7,62235.0,U.S. Bank Stadium,66655,0.9336883954692071
2008,Minnesota Vikings,8,,U.S. Bank Stadium,66655,
2008,Minnesota Vikings,9,62839.0,U.S. Bank Stadium,66655,0.9427499812467182
2008,Minnesota Vikings,10,63845.0,U.S. Bank Stadium,66655,0.9578426224589303
2008,Minnesota Vikings,11,65278.0,U.S. Bank Stadium,66655,0.9793413847423299
2008,Minnesota Vikings,12,65064.0,U.S. Bank Stadium,66655,0.9761308228940064
2008,Minnesota Vikings,13,63722.0,U.S. Bank Stadium,66655,0.9559972995274173
2008,Minnesota Vikings,14,50444.0,U.S. Bank Stadium,66655,0.7567924386767685
2008,Minnesota Vikings,15,64457.0,U.S. Bank Stadium,66655,0.967024229240117
2008,Minnesota Vikings,16,62889.0,U.S. Bank Stadium,66655,0.9435001125196909
2008,Minnesota Vikings,17,63761.0,U.S. Bank Stadium,66655,0.9565824019203361
2008,New England Patriots,1,68756.0,Gillette Stadium,66829,1.0288347872929418
2008,New England Patriots,2,78554.0,Gillette Stadium,66829,1.175447784644391
2008,New England Patriots,3,68756.0,Gillette Stadium,66829,1.0288347872929418
2008,New England Patriots,4,,Gillette Stadium,66829,
2008,New England Patriots,5,67650.0,Gillette Stadium,66829,1.012285085816038
2008,New England Patriots,6,68704.0,Gillette Stadium,66829,1.0280566819793802
2008,New England Patriots,7,68756.0,Gillette Stadium,66829,1.0288347872929418
2008,New England Patriots,8,68756.0,Gillette Stadium,66829,1.0288347872929418
2008,New England Patriots,9,66508.0,Gillette Stadium,66829,0.9951966960451301
2008,New England Patriots,10,68756.0,Gillette Stadium,66829,1.0288347872929418
2008,New England Patriots,11,68756.0,Gillette Stadium,66829,1.0288347872929418
2008,New England Patriots,12,67146.0,Gillette Stadium,66829,1.0047434496999805
2008,New England Patriots,13,68756.0,Gillette Stadium,66829,1.0288347872929418
2008,New England Patriots,14,68077.0,Gillette Stadium,66829,1.0186745275254754
2008,New England Patriots,15,62179.0,Gillette Stadium,66829,0.930419428691137
2008,New England Patriots,16,68756.0,Gillette Stadium,66829,1.0288347872929418
2008,New England Patriots,17,71282.0,Gillette Stadium,66829,1.0666327492555627
2008,New Orleans Saints,1,69881.0,Caesars Superdome,73208,0.95455414708775
2008,New Orleans Saints,2,88246.0,Caesars Superdome,73208,1.2054147087749973
2008,New Orleans Saints,3,75713.0,Caesars Superdome,73208,1.034217571850071
2008,New Orleans Saints,4,70008.0,Caesars Superdome,73208,0.9562889301715659
2008,New Orleans Saints,5,70015.0,Caesars Superdome,73208,0.9563845481368156
2008,New Orleans Saints,6,70068.0,Caesars Superdome,73208,0.9571085127308491
2008,New Orleans Saints,7,73687.0,Caesars Superdome,73208,1.0065430007649436
2008,New Orleans Saints,8,83226.0,Caesars Superdome,73208,1.1368429679816414
2008,New Orleans Saints,9,,Caesars Superdome,73208,
2008,New Orleans Saints,10,64826.0,Caesars Superdome,73208,0.8855043164681455
2008,New Orleans Saints,11,74159.0,Caesars Superdome,73208,1.0129903835646377
2008,New Orleans Saints,12,70668.0,Caesars Superdome,73208,0.9653043383236805
2008,New Orleans Saints,13,64430.0,Caesars Superdome,73208,0.8800950715768768
2008,New Orleans Saints,14,70011.0,Caesars Superdome,73208,0.9563299092995301
2008,New Orleans Saints,15,61692.0,Caesars Superdome,73208,0.842694787454923
2008,New Orleans Saints,16,49309.0,Caesars Superdome,73208,0.6735466069282046
2008,New Orleans Saints,17,69999.0,Caesars Superdome,73208,0.9561659927876734
2008,New York Giants,1,79742.0,MetLife Stadium,82500,0.966569696969697
2008,New York Giants,2,61377.0,MetLife Stadium,82500,0.7439636363636364
2008,New York Giants,3,79276.0,MetLife Stadium,82500,0.9609212121212122
2008,New York Giants,4,,MetLife Stadium,82500,
2008,New York Giants,5,79529.0,MetLife Stadium,82500,0.9639878787878788
2008,New York Giants,6,73102.0,MetLife Stadium,82500,0.8860848484848485
2008,New York Giants,7,78676.0,MetLife Stadium,82500,0.9536484848484849
2008,New York Giants,8,64991.0,MetLife Stadium,82500,0.787769696969697
2008,New York Giants,9,78826.0,MetLife Stadium,82500,0.9554666666666667
2008,New York Giants,10,69144.0,MetLife Stadium,82500,0.8381090909090909
2008,New York Giants,11,78849.0,MetLife Stadium,82500,0.9557454545454546
2008,New York Giants,12,64541.0,MetLife Stadium,82500,0.7823151515151515
2008,New York Giants,13,85912.0,MetLife Stadium,82500,1.0413575757575757
2008,New York Giants,14,79003.0,MetLife Stadium,82500,0.9576121212121212
2008,New York Giants,15,63776.0,MetLife Stadium,82500,0.7730424242424242
2008,New York Giants,16,78653.0,MetLife Stadium,82500,0.953369696969697
2008,New York Giants,17,63761.0,MetLife Stadium,82500,0.772860606060606
2008,New York Jets,1,65859.0,MetLife Stadium,82500,0.798290909090909
2008,New York Jets,2,78554.0,MetLife Stadium,82500,0.952169696969697
2008,New York Jets,3,68922.0,MetLife Stadium,82500,0.8354181818181818
2008,New York Jets,4,78222.0,MetLife Stadium,82500,0.9481454545454545
2008,New York Jets,5,,MetLife Stadium,82500,
2008,New York Jets,6,78161.0,MetLife Stadium,82500,0.9474060606060606
2008,New York Jets,7,61901.0,MetLife Stadium,82500,0.7503151515151515
2008,New York Jets,8,78037.0,MetLife Stadium,82500,0.9459030303030304
2008,New York Jets,9,71827.0,MetLife Stadium,82500,0.870630303030303
2008,New York Jets,10,78073.0,MetLife Stadium,82500,0.9463393939393939
2008,New York Jets,11,68756.0,MetLife Stadium,82500,0.8334060606060606
2008,New York Jets,12,69143.0,MetLife Stadium,82500,0.8380969696969697
2008,New York Jets,13,78809.0,MetLife Stadium,82500,0.955260606060606
2008,New York Jets,14,67782.0,MetLife Stadium,82500,0.8216
2008,New York Jets,15,78548.0,MetLife Stadium,82500,0.9520969696969697
2008,New York Jets,16,68181.0,MetLife Stadium,82500,0.8264363636363636
2008,New York Jets,17,79454.0,MetLife Stadium,82500,0.9630787878787879
2008,Oakland Raiders,1,62762.0,Allegiant Stadium,65000,0.9655692307692307
2008,Oakland Raiders,2,74480.0,Allegiant Stadium,65000,1.1458461538461537
2008,Oakland Raiders,3,71297.0,Allegiant Stadium,65000,1.096876923076923
2008,Oakland Raiders,4,61808.0,Allegiant Stadium,65000,0.9508923076923077
2008,Oakland Raiders,5,,Allegiant Stadium,65000,
2008,Oakland Raiders,6,70068.0,Allegiant Stadium,65000,1.0779692307692308
2008,Oakland Raiders,7,61901.0,Allegiant Stadium,65000,0.9523230769230769
2008,Oakland Raiders,8,71254.0,Allegiant Stadium,65000,1.0962153846153846
2008,Oakland Raiders,9,61196.0,Allegiant Stadium,65000,0.9414769230769231
2008,Oakland Raiders,10,47888.0,Allegiant Stadium,65000,0.7367384615384616
2008,Oakland Raiders,11,65113.0,Allegiant Stadium,65000,1.0017384615384615
2008,Oakland Raiders,12,76067.0,Allegiant Stadium,65000,1.1702615384615385
2008,Oakland Raiders,13,61379.0,Allegiant Stadium,65000,0.9442923076923077
2008,Oakland Raiders,14,68097.0,Allegiant Stadium,65000,1.047646153846154
2008,Oakland Raiders,15,62179.0,Allegiant Stadium,65000,0.9566
2008,Oakland Raiders,16,43687.0,Allegiant Stadium,65000,0.6721076923076923
2008,Oakland Raiders,17,64847.0,Allegiant Stadium,65000,0.9976461538461538
2008,Philadelphia Eagles,1,69144.0,Lincoln Financial Field,69596,0.9935053738720616
2008,Philadelphia Eagles,2,63472.0,Lincoln Financial Field,69596,0.9120064371515605
2008,Philadelphia Eagles,3,69144.0,Lincoln Financial Field,69596,0.9935053738720616
2008,Philadelphia Eagles,4,62099.0,Lincoln Financial Field,69596,0.8922782918558538
2008,Philadelphia Eagles,5,69144.0,Lincoln Financial Field,69596,0.9935053738720616
2008,Philadelphia Eagles,6,67640.0,Lincoln Financial Field,69596,0.9718949364906029
2008,Philadelphia Eagles,7,,Lincoln Financial Field,69596,
2008,Philadelphia Eagles,8,69144.0,Lincoln Financial Field,69596,0.9935053738720616
2008,Philadelphia Eagles,9,68055.0,Lincoln Financial Field,69596,0.9778579228691304
2008,Philadelphia Eagles,10,69144.0,Lincoln Financial Field,69596,0.9935053738720616
2008,Philadelphia Eagles,11,64633.0,Lincoln Financial Field,69596,0.9286884303695615
2008,Philadelphia Eagles,12,71379.0,Lincoln Financial Field,69596,1.0256192884648543
2008,Philadelphia Eagles,13,69144.0,Lincoln Financial Field,69596,0.9935053738720616
2008,Philadelphia Eagles,14,79003.0,Lincoln Financial Field,69596,1.1351658141272487
2008,Philadelphia Eagles,15,69144.0,Lincoln Financial Field,69596,0.9935053738720616
2008,Philadelphia Eagles,16,82412.0,Lincoln Financial Field,69596,1.18414851428243
2008,Philadelphia Eagles,17,69144.0,Lincoln Financial Field,69596,0.9935053738720616
2008,Pittsburgh Steelers,1,64001.0,Acrisure Stadium,68400,0.935687134502924
2008,Pittsburgh Steelers,2,73048.0,Acrisure Stadium,68400,1.067953216374269
2008,Pittsburgh Steelers,3,69144.0,Acrisure Stadium,68400,1.010877192982456
2008,Pittsburgh Steelers,4,64038.0,Acrisure Stadium,68400,0.9362280701754386
2008,Pittsburgh Steelers,5,65908.0,Acrisure Stadium,68400,0.9635672514619883
2008,Pittsburgh Steelers,6,,Acrisure Stadium,68400,
2008,Pittsburgh Steelers,7,65860.0,Acrisure Stadium,68400,0.9628654970760234
2008,Pittsburgh Steelers,8,64991.0,Acrisure Stadium,68400,0.9501608187134503
2008,Pittsburgh Steelers,9,90512.0,Acrisure Stadium,68400,1.3232748538011696
2008,Pittsburgh Steelers,10,64043.0,Acrisure Stadium,68400,0.9363011695906432
2008,Pittsburgh Steelers,11,62051.0,Acrisure Stadium,68400,0.9071783625730994
2008,Pittsburgh Steelers,12,59854.0,Acrisure Stadium,68400,0.8750584795321638
2008,Pittsburgh Steelers,13,68756.0,Acrisure Stadium,68400,1.005204678362573
2008,Pittsburgh Steelers,14,60594.0,Acrisure Stadium,68400,0.8858771929824562
2008,Pittsburgh Steelers,15,71502.0,Acrisure Stadium,68400,1.0453508771929825
2008,Pittsburgh Steelers,16,69143.0,Acrisure Stadium,68400,1.0108625730994152
2008,Pittsburgh Steelers,17,63553.0,Acrisure Stadium,68400,0.9291374269005848
2008,San Diego Chargers,1,67115.0,San Diego Stadium,71500,0.9386713286713286
2008,San Diego Chargers,2,75915.0,San Diego Stadium,71500,1.0617482517482517
2008,San Diego Chargers,3,68922.0,San Diego Stadium,71500,0.963944055944056
2008,San Diego Chargers,4,61808.0,San Diego Stadium,71500,0.8644475524475524
2008,San Diego Chargers,5,65063.0,San Diego Stadium,71500,0.9099720279720279
2008,San Diego Chargers,6,68704.0,San Diego Stadium,71500,0.9608951048951049
2008,San Diego Chargers,7,71602.0,San Diego Stadium,71500,1.0014265734265735
2008,San Diego Chargers,8,83226.0,San Diego Stadium,71500,1.164
2008,San Diego Chargers,9,,San Diego Stadium,71500,
2008,San Diego Chargers,10,67510.0,San Diego Stadium,71500,0.9441958041958042
2008,San Diego Chargers,11,62051.0,San Diego Stadium,71500,0.8678461538461538
2008,San Diego Chargers,12,68428.0,San Diego Stadium,71500,0.957034965034965
2008,San Diego Chargers,13,67200.0,San Diego Stadium,71500,0.9398601398601398
2008,San Diego Chargers,14,68097.0,San Diego Stadium,71500,0.9524055944055944
2008,San Diego Chargers,15,73842.0,San Diego Stadium,71500,1.0327552447552448
2008,San Diego Chargers,16,64778.0,San Diego Stadium,71500,0.905986013986014
2008,San Diego Chargers,17,69131.0,San Diego Stadium,71500,0.9668671328671329
2008,San Francisco 49ers,1,67186.0,Levi's Stadium,68500,0.9808175182481752
2008,San Francisco 49ers,2,67951.0,Levi's Stadium,68500,0.991985401459854
2008,San Francisco 49ers,3,67249.0,Levi's Stadium,68500,0.9817372262773723
2008,San Francisco 49ers,4,70008.0,Levi's Stadium,68500,1.022014598540146
2008,San Francisco 49ers,5,67650.0,Levi's Stadium,68500,0.9875912408759124
2008,San Francisco 49ers,6,67640.0,Levi's Stadium,68500,0.9874452554744526
2008,San Francisco 49ers,7,78676.0,Levi's Stadium,68500,1.1485547445255475
2008,San Francisco 49ers,8,67504.0,Levi's Stadium,68500,0.9854598540145986
2008,San Francisco 49ers,9,,Levi's Stadium,68500,
2008,San Francisco 49ers,10,64519.0,Levi's Stadium,68500,0.9418832116788322
2008,San Francisco 49ers,11,67573.0,Levi's Stadium,68500,0.9864671532846715
2008,San Francisco 49ers,12,63272.0,Levi's Stadium,68500,0.9236788321167884
2008,San Francisco 49ers,13,70988.0,Levi's Stadium,68500,1.0363211678832116
2008,San Francisco 49ers,14,67782.0,Levi's Stadium,68500,0.9895182481751825
2008,San Francisco 49ers,15,65893.0,Levi's Stadium,68500,0.961941605839416
2008,San Francisco 49ers,16,54948.0,Levi's Stadium,68500,0.8021605839416058
2008,San Francisco 49ers,17,67519.0,Levi's Stadium,68500,0.9856788321167883
2008,Seattle Seahawks,1,71194.0,Lumen Field,69000,1.0317971014492753
2008,Seattle Seahawks,2,67951.0,Lumen Field,69000,0.9847971014492753
2008,Seattle Seahawks,3,68012.0,Lumen Field,69000,0.9856811594202899
2008,Seattle Seahawks,4,,Lumen Field,69000,
2008,Seattle Seahawks,5,79529.0,Lumen Field,69000,1.1525942028985507
2008,Seattle Seahawks,6,68302.0,Lumen Field,69000,0.9898840579710145
2008,Seattle Seahawks,7,64811.0,Lumen Field,69000,0.9392898550724638
2008,Seattle Seahawks,8,67504.0,Lumen Field,69000,0.9783188405797102
2008,Seattle Seahawks,9,68055.0,Lumen Field,69000,0.986304347826087
2008,Seattle Seahawks,10,64862.0,Lumen Field,69000,0.9400289855072463
2008,Seattle Seahawks,11,67616.0,Lumen Field,69000,0.9799420289855072
2008,Seattle Seahawks,12,67771.0,Lumen Field,69000,0.9821884057971014
2008,Seattle Seahawks,13,63253.0,Lumen Field,69000,0.9167101449275362
2008,Seattle Seahawks,14,68077.0,Lumen Field,69000,0.9866231884057971
2008,Seattle Seahawks,15,56123.0,Lumen Field,69000,0.8133768115942029
2008,Seattle Seahawks,16,68181.0,Lumen Field,69000,0.9881304347826086
2008,Seattle Seahawks,17,63874.0,Lumen Field,69000,0.9257101449275362
2008,St. Louis Rams,1,69144.0,SoFi Stadium,70240,0.9843963553530751
2008,St. Louis Rams,2,61377.0,SoFi Stadium,70240,0.8738183371298406
2008,St. Louis Rams,3,68012.0,SoFi Stadium,70240,0.9682801822323462
2008,St. Louis Rams,4,61017.0,SoFi Stadium,70240,0.8686930523917995
2008,St. Louis Rams,5,,SoFi Stadium,70240,
2008,St. Louis Rams,6,90376.0,SoFi Stadium,70240,1.2866742596810934
2008,St. Louis Rams,7,62035.0,SoFi Stadium,70240,0.8831862186788155
2008,St. Louis Rams,8,68756.0,SoFi Stadium,70240,0.978872437357631
2008,St. Louis Rams,9,61303.0,SoFi Stadium,70240,0.8727648063781321
2008,St. Louis Rams,10,78073.0,SoFi Stadium,70240,1.111517653758542
2008,St. Louis Rams,11,67573.0,SoFi Stadium,70240,0.9620301822323463
2008,St. Louis Rams,12,61994.0,SoFi Stadium,70240,0.8826025056947608
2008,St. Louis Rams,13,61046.0,SoFi Stadium,70240,0.8691059225512529
2008,St. Louis Rams,14,63720.0,SoFi Stadium,70240,0.9071753986332574
2008,St. Louis Rams,15,56123.0,SoFi Stadium,70240,0.7990176537585422
2008,St. Louis Rams,16,54948.0,SoFi Stadium,70240,0.7822892938496583
2008,St. Louis Rams,17,64617.0,SoFi Stadium,70240,0.9199458997722095
2008,Tampa Bay Buccaneers,1,69881.0,Raymond James Stadium,69218,1.0095784333554856
2008,Tampa Bay Buccaneers,2,63611.0,Raymond James Stadium,69218,0.9189950590886764
2008,Tampa Bay Buccaneers,3,62051.0,Raymond James Stadium,69218,0.896457568840475
2008,Tampa Bay Buccaneers,4,64122.0,Raymond James Stadium,69218,0.9263775318558757
2008,Tampa Bay Buccaneers,5,75480.0,Raymond James Stadium,69218,1.0904677973937416
2008,Tampa Bay Buccaneers,6,64211.0,Raymond James Stadium,69218,0.9276633245687538
2008,Tampa Bay Buccaneers,7,64811.0,Raymond James Stadium,69218,0.9363315900488313
2008,Tampa Bay Buccaneers,8,63254.0,Raymond James Stadium,69218,0.9138374411280302
2008,Tampa Bay Buccaneers,9,74045.0,Raymond James Stadium,69218,1.069736195787223
2008,Tampa Bay Buccaneers,10,,Raymond James Stadium,69218,
2008,Tampa Bay Buccaneers,11,65278.0,Raymond James Stadium,69218,0.9430783900141582
2008,Tampa Bay Buccaneers,12,49096.0,Raymond James Stadium,69218,0.7092952700164697
2008,Tampa Bay Buccaneers,13,64430.0,Raymond James Stadium,69218,0.9308272414689821
2008,Tampa Bay Buccaneers,14,74113.0,Raymond James Stadium,69218,1.0707185992082984
2008,Tampa Bay Buccaneers,15,65045.0,Raymond James Stadium,69218,0.9397122135860614
2008,Tampa Bay Buccaneers,16,64778.0,Raymond James Stadium,69218,0.935854835447427
2008,Tampa Bay Buccaneers,17,64847.0,Raymond James Stadium,69218,0.9368516859776359
2008,Tennessee Titans,1,69143.0,Nissan Stadium,69143,1.0
2008,Tennessee Titans,2,64540.0,Nissan Stadium,69143,0.9334278234962324
2008,Tennessee Titans,3,69143.0,Nissan Stadium,69143,1.0
2008,Tennessee Titans,4,69143.0,Nissan Stadium,69143,1.0
2008,Tennessee Titans,5,71131.0,Nissan Stadium,69143,1.0287520067107299
2008,Tennessee Titans,6,,Nissan Stadium,69143,
2008,Tennessee Titans,7,74200.0,Nissan Stadium,69143,1.0731382786399202
2008,Tennessee Titans,8,69143.0,Nissan Stadium,69143,1.0
2008,Tennessee Titans,9,69143.0,Nissan Stadium,69143,1.0
2008,Tennessee Titans,10,62124.0,Nissan Stadium,69143,0.8984857469302749
2008,Tennessee Titans,11,65258.0,Nissan Stadium,69143,0.9438120995617778
2008,Tennessee Titans,12,69143.0,Nissan Stadium,69143,1.0
2008,Tennessee Titans,13,60112.0,Nissan Stadium,69143,0.8693866334986912
2008,Tennessee Titans,14,69143.0,Nissan Stadium,69143,1.0
2008,Tennessee Titans,15,70831.0,Nissan Stadium,69143,1.0244131727000565
2008,Tennessee Titans,16,69143.0,Nissan Stadium,69143,1.0
2008,Tennessee Titans,17,66721.0,Nissan Stadium,69143,0.964971146753829
2008,Washington Redskins,1,79742.0,Commanders Field,62000,1.2861612903225808
2008,Washington Redskins,2,88246.0,Commanders Field,62000,1.4233225806451613
2008,Washington Redskins,3,90060.0,Commanders Field,62000,1.4525806451612904
2008,Washington Redskins,4,63462.0,Commanders Field,62000,1.0235806451612903
