year,team_full_name,week,weekly_attendance,home,Sb_winners,Sb_winners_prev_years,Playoff_prev_years,Bad_streak,Medium_streak,Good_streak
2000,Seattle Seahawks,11,68063.0,False,,,,True,False,False
2000,Seattle Seahawks,12,,,,,,True,False,False
2000,Seattle Seahawks,13,68661.0,True,,,,True,False,False
2000,Seattle Seahawks,14,44680.0,False,,,,False,True,False
2000,Seattle Seahawks,15,75218.0,False,,,,False,True,False
2000,Seattle Seahawks,16,68681.0,True,,,,False,True,False
2000,Seattle Seahawks,17,61025.0,True,,,,False,True,False
2000,St. Louis Rams,1,65956.0,True,,,,True,False,False
2000,St. Louis Rams,2,64869.0,False,,,,True,False,False
2000,St. Louis Rams,3,65945.0,True,,,,True,False,False
2000,St. Louis Rams,4,58761.0,False,,,,False,True,False
2000,St. Louis Rams,5,66010.0,True,,,,False,True,False
2000,St. Louis Rams,6,,,,,,False,False,True
2000,St. Louis Rams,7,66019.0,True,,,,False,False,True
2000,St. Louis Rams,8,79142.0,False,,,,False,False,True
2000,St. Louis Rams,9,68109.0,False,,,,False,False,True
2000,St. Louis Rams,10,66048.0,True,,,,False,False,True
2000,St. Louis Rams,11,78174.0,False,,,,False,False,True
2000,St. Louis Rams,12,66087.0,True,,,,False,True,False
2000,St. Louis Rams,13,66064.0,True,,,,False,True,False
2000,St. Louis Rams,14,73358.0,False,,,,False,True,False
2000,St. Louis Rams,15,66273.0,True,,,,False,True,False
2000,St. Louis Rams,16,65653.0,False,,,,True,False,False
2000,St. Louis Rams,17,64900.0,False,,,,False,True,False
2000,Tampa Bay Buccaneers,1,60292.0,False,,,,True,False,False
2000,Tampa Bay Buccaneers,2,65569.0,True,,,,True,False,False
2000,Tampa Bay Buccaneers,3,76928.0,False,,,,True,False,False
2000,Tampa Bay Buccaneers,4,65619.0,True,,,,False,True,False
2000,Tampa Bay Buccaneers,5,83532.0,False,,,,False,True,False
2000,Tampa Bay Buccaneers,6,64162.0,False,,,,False,True,False
2000,Tampa Bay Buccaneers,7,,,,,,False,True,False
2000,Tampa Bay Buccaneers,8,65557.0,True,,,,False,True,False
2000,Tampa Bay Buccaneers,9,65589.0,True,,,,False,True,False
2000,Tampa Bay Buccaneers,10,70097.0,False,,,,True,False,False
2000,Tampa Bay Buccaneers,11,65621.0,True,,,,True,False,False
2000,Tampa Bay Buccaneers,12,66944.0,False,,,,False,True,False
2000,Tampa Bay Buccaneers,13,65546.0,True,,,,False,True,False
2000,Tampa Bay Buccaneers,14,65621.0,True,,,,False,True,False
2000,Tampa Bay Buccaneers,15,74307.0,False,,,,False,False,True
2000,Tampa Bay Buccaneers,16,65653.0,True,,,,False,False,True
2000,Tampa Bay Buccaneers,17,59692.0,False,,,,False,False,True
2000,Tennessee Titans,1,72492.0,False,,,,True,False,False
2000,Tennessee Titans,2,68203.0,True,,,,True,False,False
2000,Tennessee Titans,3,,,,,,True,False,False
2000,Tennessee Titans,4,51769.0,False,,,,True,False,False
2000,Tennessee Titans,5,68341.0,True,,,,True,False,False
2000,Tennessee Titans,6,63406.0,False,,,,False,True,False
2000,Tennessee Titans,7,68498.0,True,,,,False,True,False
2000,Tennessee Titans,8,69200.0,False,,,,False,False,True
2000,Tennessee Titans,9,83472.0,False,,,,False,False,True
2000,Tennessee Titans,10,68498.0,True,,,,False,False,True
2000,Tennessee Titans,11,68490.0,True,,,,False,False,True
2000,Tennessee Titans,12,68498.0,True,,,,False,False,True
2000,Tennessee Titans,13,65454.0,False,,,,False,False,True
2000,Tennessee Titans,14,65639.0,False,,,,False,False,True
2000,Tennessee Titans,15,68498.0,True,,,,False,True,False
2000,Tennessee Titans,16,72318.0,False,,,,False,True,False
2000,Tennessee Titans,17,68498.0,True,,,,False,True,False
2000,Washington Redskins,1,80257.0,True,,,,True,False,False
2000,Washington Redskins,2,74159.0,False,,,,True,False,False
2000,Washington Redskins,3,84431.0,True,,,,True,False,False
2000,Washington Redskins,4,78216.0,False,,,,True,False,False
2000,Washington Redskins,5,83532.0,True,,,,True,False,False
2000,Washington Redskins,6,65491.0,False,,,,False,True,False
2000,Washington Redskins,7,83252.0,True,,,,False,True,False
2000,Washington Redskins,8,69061.0,False,,,,False,True,False
2000,Washington Redskins,9,83472.0,True,,,,False,False,True
2000,Washington Redskins,10,52244.0,False,,,,False,False,True
2000,Washington Redskins,11,,,,,,False,False,True
2000,Washington Redskins,12,66087.0,False,,,,False,False,True
2000,Washington Redskins,13,83284.0,True,,,,False,True,False
2000,Washington Redskins,14,83485.0,True,,,,False,True,False
2000,Washington Redskins,15,63467.0,False,,,,False,True,False
2000,Washington Redskins,16,58183.0,False,,,,True,False,False
2000,Washington Redskins,17,65711.0,True,,,,True,False,False
2001,Arizona Cardinals,1,,,,,,True,False,False
2001,Arizona Cardinals,2,50913.0,True,,,,True,False,False
2001,Arizona Cardinals,3,28878.0,True,,,,True,False,False
2001,Arizona Cardinals,4,66360.0,False,,,,True,False,False
2001,Arizona Cardinals,5,66944.0,False,,,,True,False,False
2001,Arizona Cardinals,6,35916.0,True,,,,True,False,False
2001,Arizona Cardinals,7,63114.0,False,,,,True,False,False
2001,Arizona Cardinals,8,33430.0,True,,,,False,True,False
2001,Arizona Cardinals,9,36917.0,True,,,,False,True,False
2001,Arizona Cardinals,10,32322.0,True,,,,False,True,False
2001,Arizona Cardinals,11,49398.0,False,,,,True,False,False
2001,Arizona Cardinals,12,46601.0,False,,,,False,True,False
2001,Arizona Cardinals,13,40056.0,True,,,,False,True,False
2001,Arizona Cardinals,14,77913.0,False,,,,False,True,False
2001,Arizona Cardinals,15,48883.0,True,,,,False,True,False
2001,Arizona Cardinals,16,72025.0,False,,,,False,True,False
2001,Arizona Cardinals,17,61721.0,False,,,,False,True,False
2001,Atlanta Falcons,1,65989.0,False,,,,True,False,False
2001,Atlanta Falcons,2,47804.0,True,,,,True,False,False
2001,Atlanta Falcons,3,28878.0,False,,,,True,False,False
2001,Atlanta Falcons,4,46483.0,True,,,,True,False,False
2001,Atlanta Falcons,5,46727.0,True,,,,False,True,False
2001,Atlanta Falcons,6,70020.0,False,,,,False,True,False
2001,Atlanta Falcons,7,,,,,,False,True,False
2001,Atlanta Falcons,8,44229.0,True,,,,False,True,False
2001,Atlanta Falcons,9,69010.0,True,,,,False,True,False
2001,Atlanta Falcons,10,59849.0,False,,,,False,True,False
2001,Atlanta Falcons,11,72234.0,False,,,,False,True,False
2001,Atlanta Falcons,12,59318.0,True,,,,False,True,False
2001,Atlanta Falcons,13,68826.0,True,,,,False,False,True
2001,Atlanta Falcons,14,55603.0,False,,,,False,True,False
2001,Atlanta Falcons,15,43320.0,True,,,,False,True,False
2001,Atlanta Falcons,16,73559.0,False,,,,False,True,False
2001,Atlanta Falcons,17,66033.0,False,,,,False,True,False
2001,Baltimore Ravens,1,69365.0,True,,,,True,False,False
2001,Baltimore Ravens,2,51121.0,False,,,,True,False,False
2001,Baltimore Ravens,3,75082.0,False,,,,True,False,False
2001,Baltimore Ravens,4,69494.0,True,,,,True,False,False
2001,Baltimore Ravens,5,59866.0,False,,,,False,True,False
2001,Baltimore Ravens,6,72818.0,False,,,,False,True,False
2001,Baltimore Ravens,7,69439.0,True,,,,False,True,False
2001,Baltimore Ravens,8,62906.0,False,,,,False,True,False
2001,Baltimore Ravens,9,68798.0,False,,,,False,True,False
2001,Baltimore Ravens,10,69353.0,True,,,,False,True,False
2001,Baltimore Ravens,11,53530.0,False,,,,False,True,False
2001,Baltimore Ravens,12,69382.0,True,,,,False,True,False
2001,Baltimore Ravens,13,,,,,,False,False,True
2001,Baltimore Ravens,14,69506.0,True,,,,False,False,True
2001,Baltimore Ravens,15,68987.0,True,,,,False,False,True
2001,Baltimore Ravens,16,65619.0,False,,,,False,True,False
2001,Baltimore Ravens,17,69465.0,True,,,,False,True,False
2001,Buffalo Bills,1,71447.0,True,,,,True,False,False
2001,Buffalo Bills,2,56135.0,False,,,,True,False,False
2001,Buffalo Bills,3,72874.0,True,,,,True,False,False
2001,Buffalo Bills,4,72654.0,True,,,,True,False,False
2001,Buffalo Bills,5,,,,,,True,False,False
2001,Buffalo Bills,6,58893.0,False,,,,True,False,False
2001,Buffalo Bills,7,63698.0,False,,,,True,False,False
2001,Buffalo Bills,8,63786.0,True,,,,True,False,False
2001,Buffalo Bills,9,60292.0,False,,,,True,False,False
2001,Buffalo Bills,10,60836.0,True,,,,True,False,False
2001,Buffalo Bills,11,73063.0,True,,,,True,False,False
2001,Buffalo Bills,12,67252.0,False,,,,True,False,False
2001,Buffalo Bills,13,44549.0,True,,,,True,False,False
2001,Buffalo Bills,14,45527.0,True,,,,True,False,False
2001,Buffalo Bills,15,43320.0,False,,,,True,False,False
2001,Buffalo Bills,16,78200.0,False,,,,True,False,False
2001,Buffalo Bills,17,73428.0,False,,,,True,False,False
2001,Carolina Panthers,1,64108.0,False,,,,True,False,False
2001,Carolina Panthers,2,47804.0,False,,,,True,False,False
2001,Carolina Panthers,3,73120.0,True,,,,True,False,False
2001,Carolina Panthers,4,66944.0,False,,,,True,False,False
2001,Carolina Panthers,5,72049.0,True,,,,True,False,False
2001,Carolina Panthers,6,74480.0,False,,,,True,False,False
2001,Carolina Panthers,7,72642.0,True,,,,True,False,False
2001,Carolina Panthers,8,72597.0,False,,,,True,False,False
2001,Carolina Panthers,9,66069.0,False,,,,True,False,False
2001,Carolina Panthers,10,72665.0,True,,,,True,False,False
2001,Carolina Panthers,11,72234.0,True,,,,True,False,False
2001,Carolina Panthers,12,70020.0,False,,,,True,False,False
2001,Carolina Panthers,13,44549.0,False,,,,True,False,False
2001,Carolina Panthers,14,,,,,,True,False,False
2001,Carolina Panthers,15,72438.0,True,,,,True,False,False
2001,Carolina Panthers,16,72025.0,True,,,,True,False,False
2001,Carolina Panthers,17,71907.0,True,,,,True,False,False
2001,Chicago Bears,1,69365.0,False,,,,True,False,False
2001,Chicago Bears,2,66944.0,True,,,,True,False,False
2001,Chicago Bears,3,,,,,,True,False,False
2001,Chicago Bears,4,46483.0,False,,,,True,False,False
2001,Chicago Bears,5,66944.0,True,,,,True,False,False
2001,Chicago Bears,6,63408.0,False,,,,False,True,False
2001,Chicago Bears,7,66944.0,True,,,,False,True,False
2001,Chicago Bears,8,66944.0,True,,,,False,False,True
2001,Chicago Bears,9,66944.0,True,,,,False,False,True
2001,Chicago Bears,10,65612.0,False,,,,False,False,True
2001,Chicago Bears,11,64214.0,False,,,,False,False,True
2001,Chicago Bears,12,66944.0,True,,,,False,False,True
2001,Chicago Bears,13,59869.0,False,,,,False,False,True
2001,Chicago Bears,14,66944.0,True,,,,False,False,True
2001,Chicago Bears,15,78884.0,False,,,,False,True,False
2001,Chicago Bears,16,76067.0,False,,,,False,False,True
2001,Chicago Bears,17,66944.0,True,,,,False,False,True
2001,Cincinnati Bengals,1,51521.0,True,,,,True,False,False
2001,Cincinnati Bengals,2,51121.0,True,,,,True,False,False
2001,Cincinnati Bengals,3,56048.0,False,,,,True,False,False
2001,Cincinnati Bengals,4,62335.0,False,,,,False,True,False
2001,Cincinnati Bengals,5,64217.0,True,,,,False,True,False
2001,Cincinnati Bengals,6,63408.0,True,,,,False,True,False
2001,Cincinnati Bengals,7,69343.0,False,,,,False,True,False
2001,Cincinnati Bengals,8,,,,,,False,True,False
2001,Cincinnati Bengals,9,57161.0,False,,,,False,True,False
2001,Cincinnati Bengals,10,63865.0,True,,,,False,True,False
2001,Cincinnati Bengals,11,72918.0,False,,,,False,True,False
2001,Cincinnati Bengals,12,52135.0,True,,,,False,True,False
2001,Cincinnati Bengals,13,44920.0,True,,,,True,False,False
2001,Cincinnati Bengals,14,77745.0,False,,,,True,False,False
2001,Cincinnati Bengals,15,68987.0,False,,,,True,False,False
2001,Cincinnati Bengals,16,63751.0,True,,,,True,False,False
2001,Cincinnati Bengals,17,68798.0,False,,,,True,False,False
2001,Cleveland Browns,1,72318.0,True,,,,True,False,False
2001,Cleveland Browns,2,73168.0,True,,,,True,False,False
2001,Cleveland Browns,3,57875.0,False,,,,True,False,False
2001,Cleveland Browns,4,73018.0,True,,,,True,False,False
2001,Cleveland Browns,5,64217.0,False,,,,False,True,False
2001,Cleveland Browns,6,72818.0,True,,,,False,True,False
2001,Cleveland Browns,7,,,,,,False,True,False
2001,Cleveland Browns,8,66944.0,False,,,,False,True,False
2001,Cleveland Browns,9,73218.0,True,,,,False,False,True
2001,Cleveland Browns,10,69353.0,False,,,,False,True,False
2001,Cleveland Browns,11,72918.0,True,,,,False,True,False
2001,Cleveland Browns,12,72818.0,True,,,,False,True,False
2001,Cleveland Browns,13,60292.0,False,,,,False,True,False
2001,Cleveland Browns,14,72818.0,True,,,,False,True,False
2001,Cleveland Browns,15,59824.0,False,,,,False,True,False
2001,Cleveland Browns,16,68798.0,False,,,,False,True,False
2001,Cleveland Browns,17,59189.0,False,,,,True,False,False
2001,Dallas Cowboys,1,61521.0,True,,,,True,False,False
2001,Dallas Cowboys,2,63430.0,True,,,,True,False,False
2001,Dallas Cowboys,3,66621.0,False,,,,True,False,False
2001,Dallas Cowboys,4,61535.0,False,,,,True,False,False
2001,Dallas Cowboys,5,63941.0,True,,,,True,False,False
2001,Dallas Cowboys,6,,,,,,True,False,False
2001,Dallas Cowboys,7,63114.0,True,,,,True,False,False
2001,Dallas Cowboys,8,78673.0,False,,,,True,False,False
2001,Dallas Cowboys,9,69010.0,False,,,,False,True,False
2001,Dallas Cowboys,10,63204.0,True,,,,False,True,False
2001,Dallas Cowboys,11,64104.0,True,,,,False,True,False
2001,Dallas Cowboys,12,85112.0,False,,,,False,True,False
2001,Dallas Cowboys,13,61821.0,True,,,,True,False,False
2001,Dallas Cowboys,14,63366.0,False,,,,True,False,False
2001,Dallas Cowboys,15,48883.0,False,,,,False,True,False
2001,Dallas Cowboys,16,64366.0,True,,,,False,True,False
2001,Dallas Cowboys,17,77512.0,False,,,,False,True,False
2001,Denver Broncos,1,75735.0,True,,,,True,False,False
2001,Denver Broncos,2,50913.0,False,,,,True,False,False
2001,Denver Broncos,3,75082.0,True,,,,True,False,False
2001,Denver Broncos,4,75037.0,True,,,,False,True,False
2001,Denver Broncos,5,61837.0,False,,,,False,True,False
2001,Denver Broncos,6,67521.0,False,,,,False,True,False
2001,Denver Broncos,7,74750.0,True,,,,False,True,False
2001,Denver Broncos,8,62637.0,False,,,,False,True,False
2001,Denver Broncos,9,74951.0,True,,,,False,True,False
2001,Denver Broncos,10,74622.0,True,,,,False,True,False
2001,Denver Broncos,11,64104.0,False,,,,False,True,False
2001,Denver Broncos,12,73938.0,False,,,,False,True,False
2001,Denver Broncos,13,74524.0,True,,,,False,True,False
2001,Denver Broncos,14,77778.0,False,,,,False,True,False
2001,Denver Broncos,15,,,,,,False,True,False
2001,Denver Broncos,16,75582.0,True,,,,False,True,False
2001,Denver Broncos,17,56192.0,False,,,,False,True,False
2001,Detroit Lions,1,59523.0,False,,,,True,False,False
2001,Detroit Lions,2,73168.0,False,,,,True,False,False
2001,Detroit Lions,3,,,,,,True,False,False
2001,Detroit Lions,4,77765.0,True,,,,True,False,False
2001,Detroit Lions,5,64048.0,False,,,,True,False,False
2001,Detroit Lions,6,76940.0,True,,,,True,False,False
2001,Detroit Lions,7,69343.0,True,,,,True,False,False
2001,Detroit Lions,8,67605.0,False,,,,True,False,False
2001,Detroit Lions,9,74268.0,True,,,,True,False,False
2001,Detroit Lions,10,32322.0,False,,,,True,False,False
2001,Detroit Lions,11,77730.0,True,,,,True,False,False
2001,Detroit Lions,12,66944.0,False,,,,True,False,False
2001,Detroit Lions,13,65514.0,False,,,,True,False,False
2001,Detroit Lions,14,72190.0,True,,,,True,False,False
2001,Detroit Lions,15,62809.0,False,,,,True,False,False
2001,Detroit Lions,16,76067.0,True,,,,True,False,False
2001,Detroit Lions,17,77512.0,True,,,,True,False,False
2001,Green Bay Packers,1,59523.0,True,,,,True,False,False
2001,Green Bay Packers,2,59771.0,True,,,,True,False,False
2001,Green Bay Packers,3,73120.0,False,,,,True,False,False
2001,Green Bay Packers,4,65510.0,False,,,,False,True,False
2001,Green Bay Packers,5,59866.0,True,,,,False,True,False
2001,Green Bay Packers,6,64165.0,False,,,,False,True,False
2001,Green Bay Packers,7,,,,,,False,False,True
2001,Green Bay Packers,8,59861.0,True,,,,False,False,True
2001,Green Bay Packers,9,66944.0,False,,,,False,True,False
2001,Green Bay Packers,10,59849.0,True,,,,False,True,False
2001,Green Bay Packers,11,77730.0,False,,,,False,True,False
2001,Green Bay Packers,12,66908.0,False,,,,False,True,False
2001,Green Bay Packers,13,59869.0,True,,,,False,True,False
2001,Green Bay Packers,14,68804.0,False,,,,False,False,True
2001,Green Bay Packers,15,59824.0,True,,,,False,False,True
2001,Green Bay Packers,16,59870.0,True,,,,False,True,False
2001,Green Bay Packers,17,78601.0,False,,,,False,False,True
2001,Indianapolis Colts,1,78606.0,False,,,,True,False,False
2001,Indianapolis Colts,2,56135.0,True,,,,True,False,False
2001,Indianapolis Colts,3,60292.0,False,,,,True,False,False
2001,Indianapolis Colts,4,,,,,,False,True,False
2001,Indianapolis Colts,5,56972.0,True,,,,False,True,False
2001,Indianapolis Colts,6,56022.0,True,,,,False,True,False
2001,Indianapolis Colts,7,74212.0,False,,,,False,True,False
2001,Indianapolis Colts,8,63786.0,False,,,,False,True,False
2001,Indianapolis Colts,9,57127.0,True,,,,False,True,False
2001,Indianapolis Colts,10,70020.0,False,,,,False,True,False
2001,Indianapolis Colts,11,56393.0,True,,,,False,True,False
2001,Indianapolis Colts,12,69382.0,False,,,,False,True,False
2001,Indianapolis Colts,13,73858.0,False,,,,False,True,False
2001,Indianapolis Colts,14,55603.0,True,,,,True,False,False
2001,Indianapolis Colts,15,56302.0,True,,,,True,False,False
2001,Indianapolis Colts,16,66084.0,False,,,,True,False,False
2001,Indianapolis Colts,17,56192.0,True,,,,True,False,False
2001,Jacksonville Jaguars,1,63785.0,True,,,,True,False,False
2001,Jacksonville Jaguars,2,65994.0,True,,,,True,False,False
2001,Jacksonville Jaguars,3,57875.0,True,,,,True,False,False
2001,Jacksonville Jaguars,4,54524.0,False,,,,False,True,False
2001,Jacksonville Jaguars,5,,,,,,False,True,False
2001,Jacksonville Jaguars,6,58893.0,True,,,,False,True,False
2001,Jacksonville Jaguars,7,69439.0,False,,,,False,True,False
2001,Jacksonville Jaguars,8,68798.0,False,,,,False,True,False
2001,Jacksonville Jaguars,9,57161.0,True,,,,True,False,False
2001,Jacksonville Jaguars,10,62644.0,False,,,,True,False,False
2001,Jacksonville Jaguars,11,53530.0,True,,,,True,False,False
2001,Jacksonville Jaguars,12,66908.0,True,,,,True,False,False
2001,Jacksonville Jaguars,13,44920.0,False,,,,True,False,False
2001,Jacksonville Jaguars,14,72818.0,False,,,,True,False,False
2001,Jacksonville Jaguars,15,64150.0,False,,,,False,True,False
2001,Jacksonville Jaguars,16,59396.0,True,,,,False,True,False
2001,Jacksonville Jaguars,17,66944.0,False,,,,False,True,False
2001,Kansas City Chiefs,1,78844.0,True,,,,True,False,False
2001,Kansas City Chiefs,2,77666.0,True,,,,True,False,False
2001,Kansas City Chiefs,3,76573.0,False,,,,True,False,False
2001,Kansas City Chiefs,4,75037.0,False,,,,True,False,False
2001,Kansas City Chiefs,5,78413.0,True,,,,True,False,False
2001,Kansas City Chiefs,6,35916.0,False,,,,True,False,False
2001,Kansas City Chiefs,7,74212.0,True,,,,True,False,False
2001,Kansas City Chiefs,8,58789.0,False,,,,True,False,False
2001,Kansas City Chiefs,9,78234.0,False,,,,True,False,False
2001,Kansas City Chiefs,10,,,,,,True,False,False
2001,Kansas City Chiefs,11,77357.0,True,,,,True,False,False
2001,Kansas City Chiefs,12,77087.0,True,,,,True,False,False
2001,Kansas City Chiefs,13,60784.0,False,,,,False,True,False
2001,Kansas City Chiefs,14,77778.0,True,,,,False,True,False
2001,Kansas City Chiefs,15,76131.0,True,,,,False,True,False
